x, y, th, stamp, 
0.5111130475997925, -1.1107184886932373, -0.004716156967117491, 1696621399344749992, 
0.5154268741607666, -1.1109963655471802, 0.020430483037822297, 1696621399394498038, 
0.5200310349464417, -1.1111838817596436, 0.039939913759247755, 1696621399437499756, 
0.5261322259902954, -1.1111124753952026, 0.06064825852581883, 1696621399486463833, 
0.5338808298110962, -1.1104179620742798, 0.08401149840512855, 1696621399536412723, 
0.5434659719467163, -1.1097455024719238, 0.11854186767413358, 1696621399588443961, 
0.5527133941650391, -1.1090549230575562, 0.15680002231279336, 1696621399633185014, 
0.5660947561264038, -1.1071641445159912, 0.22140825390548083, 1696621399697597453, 
0.5800124406814575, -1.1036850214004517, 0.26819166832262686, 1696621399748484379, 
0.5919278264045715, -1.1001300811767578, 0.3040858186137258, 1696621399793529010, 
0.600805401802063, -1.0967897176742554, 0.3283709944045853, 1696621399837608965, 
0.6076609492301941, -1.0935255289077759, 0.3412383929850801, 1696621399887492324, 
0.6119672060012817, -1.0902596712112427, 0.3418399677506675, 1696621399936416448, 
0.6169857978820801, -1.0867983102798462, 0.33564174157157983, 1696621399987547504, 
0.623204231262207, -1.0837080478668213, 0.3289888478637469, 1696621400033547711, 
0.629460871219635, -1.0810894966125488, 0.32543061940103996, 1696621400077515767, 
0.6406676769256592, -1.0763112306594849, 0.3262126871279616, 1696621400147516258, 
0.6506822109222412, -1.0738226175308228, 0.34255373495755403, 1696621400193614008, 
0.6624674797058105, -1.0692284107208252, 0.3728587542826198, 1696621400237490667, 
0.6751645803451538, -1.0635416507720947, 0.4173947186098132, 1696621400286494486, 
0.6905772686004639, -1.0563156604766846, 0.4682863479222299, 1696621400336418325, 
0.7034082412719727, -1.0493807792663574, 0.5181617526260762, 1696621400387518959, 
0.7144775390625, -1.0425937175750732, 0.5621995404749991, 1696621400432206202, 
0.7253676056861877, -1.0357041358947754, 0.6092387049198288, 1696621400477502785, 
0.7417200207710266, -1.02292799949646, 0.6774680036562493, 1696621400546499344, 
0.753077507019043, -1.0134910345077515, 0.7285703401345733, 1696621400597229472, 
0.7616674900054932, -1.0052415132522583, 0.7685655822048137, 1696621400637505288, 
0.7717362642288208, -0.9945523142814636, 0.8184799709137343, 1696621400686498790, 
0.7816550731658936, -0.9835161566734314, 0.8702676033155574, 1696621400736424678, 
0.7909612655639648, -0.9718024134635925, 0.9214474191363151, 1696621400786569546, 
0.8001072406768799, -0.9595812559127808, 0.9742661922008752, 1696621400838906615, 
0.8065183162689209, -0.9495806097984314, 1.0140961737318068, 1696621400877510939, 
0.8164594173431396, -0.9316914081573486, 1.0824243568752903, 1696621400946723947, 
0.823219358921051, -0.918455958366394, 1.1323479073004097, 1696621400996506775, 
0.8281012177467346, -0.907692551612854, 1.1731733298412876, 1696621401037498451, 
0.833526074886322, -0.8938585519790649, 1.2243775601412639, 1696621401087458426, 
0.8381434082984924, -0.8797644376754761, 1.2749240172614185, 1696621401136431827, 
0.8421115279197693, -0.8655035495758057, 1.3243029974553377, 1696621401186557135, 
0.8455572128295898, -0.8510279655456543, 1.373781314012769, 1696621401237611092, 
0.8477267026901245, -0.8394148349761963, 1.4137244612171833, 1696621401277531440, 
0.850124180316925, -0.8189783692359924, 1.4860668204878056, 1696621401346533676, 
0.8511158227920532, -0.8040242195129395, 1.5383063124501661, 1696621401397572643, 
0.851365864276886, -0.7919226288795471, 1.5783989169891433, 1696621401437496947, 
0.8508687019348145, -0.7761096358299255, 1.6307393295516386, 1696621401490510171, 
0.8498994708061218, -0.7636619210243225, 1.6744566316587561, 1696621401533477454, 
0.848206639289856, -0.7489880323410034, 1.7257879773026192, 1696621401583991501, 
0.8454910516738892, -0.7341879606246948, 1.776320877620278, 1696621401633312890, 
0.8422524929046631, -0.7193785905838013, 1.826860200251592, 1696621401683277844, 
0.8366012573242188, -0.7007173895835876, 1.8900487530739236, 1696621401747219143, 
0.8316875696182251, -0.6867092847824097, 1.9398682965035705, 1696621401797984785, 
0.8270337581634521, -0.6758077144622803, 1.980250698321877, 1696621401837023179, 
0.8200540542602539, -0.6613283753395081, 2.034937055919618, 1696621401890881191, 
0.8140037655830383, -0.6500966548919678, 2.078418400719157, 1696621401932596771, 
0.8067169785499573, -0.6374480128288269, 2.1293234707174253, 1696621401982678395, 
0.7976046204566956, -0.623678982257843, 2.1831638795569903, 1696621402037731161, 
0.7869850397109985, -0.6095481514930725, 2.241828752767198, 1696621402097220831, 
0.7776498198509216, -0.5983136296272278, 2.293632426385045, 1696621402147823767, 
0.7675544023513794, -0.5873557329177856, 2.3464799221002144, 1696621402197149185, 
0.7593302726745605, -0.5792545080184937, 2.388361442839423, 1696621402237161901, 
0.7478967905044556, -0.5691013932228088, 2.437822712377915, 1696621402287177852, 
0.7364649772644043, -0.5599009394645691, 2.48590945088935, 1696621402337368659, 
0.7246809005737305, -0.5513710975646973, 2.5347128054848764, 1696621402386948368, 
0.7122312188148499, -0.5431570410728455, 2.586690364346697, 1696621402437994418, 
0.7019670009613037, -0.5371277332305908, 2.6274020494231003, 1696621402477120167, 
0.6833052635192871, -0.5277726650238037, 2.6987587699774402, 1696621402546963225, 
0.669851541519165, -0.5215644240379333, 2.7507707457447768, 1696621402597597429, 
0.6588389873504639, -0.5172739624977112, 2.7897340984239185, 1696621402637504373, 
0.6448152661323547, -0.5125160813331604, 2.8380195912025337, 1696621402686503756, 
0.6307162046432495, -0.5083673000335693, 2.889492948866071, 1696621402736413476, 
0.6166271567344666, -0.5051774978637695, 2.941780767926724, 1696621402787653648, 
0.6020997166633606, -0.5026867985725403, 2.991119406465837, 1696621402837302024, 
0.5902368426322937, -0.5009439587593079, 3.031360394126266, 1696621402877725919, 
0.5701068639755249, -0.4994908571243286, 3.099857810309545, 1696621402946549119, 
0.5551388263702393, -0.49922674894332886, -3.132789610624762, 1696621402997654695, 
0.5432400107383728, -0.4994876980781555, -3.092180970155582, 1696621403037704093, 
0.5280671119689941, -0.5006287097930908, -3.041300299970454, 1696621403088752649, 
0.5133242607116699, -0.5026700496673584, -2.9919879253847115, 1696621403137491681, 
0.49865734577178955, -0.5053901672363281, -2.9414019390314254, 1696621403186637282, 
0.48437604308128357, -0.5084792971611023, -2.8897934078110534, 1696621403237624418, 
0.4730634391307831, -0.511509895324707, -2.8502532904901066, 1696621403277730466, 
0.45324453711509705, -0.5181053876876831, -2.779550063562021, 1696621403347526904, 
0.4397760033607483, -0.5235600471496582, -2.7269240038825666, 1696621403397539575, 
0.4286998510360718, -0.5288552641868591, -2.686509890893676, 1696621403437537692, 
0.4153622090816498, -0.5355224609375, -2.637009715923378, 1696621403487553788, 
0.40265560150146484, -0.5430518388748169, -2.5882592558179214, 1696621403537466408, 
0.3902803957462311, -0.5509573221206665, -2.537936733863148, 1696621403587622186, 
0.3783814609050751, -0.5596958994865417, -2.486675132843985, 1696621403637627817, 
0.36892634630203247, -0.5672504305839539, -2.445818449811267, 1696621403677994602, 
0.3535747826099396, -0.5810705423355103, -2.3753091396380848, 1696621403747528738, 
0.34327659010887146, -0.5913378596305847, -2.3243979700132837, 1696621403797529857, 
0.3355593979358673, -0.599873423576355, -2.2837553333372007, 1696621403837645742, 
0.326057106256485, -0.6113807559013367, -2.2347289980747975, 1696621403887538902, 
0.31688717007637024, -0.6233878135681152, -2.184186346955629, 1696621403937461039, 
0.30906954407691956, -0.6355581283569336, -2.1337192836334276, 1696621403986649290, 
0.3011907637119293, -0.6481570601463318, -2.0806641326908846, 1696621404037636930, 
0.2954506278038025, -0.6589519381523132, -2.041626427996357, 1696621404077168649, 
0.2868598401546478, -0.677394449710846, -1.9725807153594, 1696621404147530042, 
0.28148797154426575, -0.6909127831459045, -1.9206855416444562, 1696621404197539088, 
0.2776559591293335, -0.702343761920929, -1.880129446652548, 1696621404237539744, 
0.27326568961143494, -0.7168207168579102, -1.830111767460814, 1696621404287546410, 
0.2697243094444275, -0.7314193248748779, -1.778682880078515, 1696621404338470481, 
0.26717114448547363, -0.7453073859214783, -1.7295463091586385, 1696621404386619730, 
0.26515284180641174, -0.7599658966064453, -1.6806270047166447, 1696621404436624177, 
0.2640827000141144, -0.7724720239639282, -1.6390908631062509, 1696621404478035805, 
0.26351162791252136, -0.7928301692008972, -1.570451619932077, 1696621404546517560, 
0.2638356685638428, -0.8074448108673096, -1.5196509821008701, 1696621404595725432, 
0.26455509662628174, -0.82012939453125, -1.4751197351013867, 1696621404638641249, 
0.2663361728191376, -0.8348076939582825, -1.4264996614781422, 1696621404687545424, 
0.26882657408714294, -0.849055290222168, -1.376521574300603, 1696621404738471122, 
0.271746426820755, -0.862747848033905, -1.326922139553937, 1696621404785612319, 
0.2756701707839966, -0.8777208924293518, -1.2779868132116456, 1696621404835622270, 
0.2797059416770935, -0.8898574113845825, -1.2381552428846128, 1696621404877107914, 
0.2869381606578827, -0.9086124897003174, -1.1702719254151324, 1696621404945526191, 
0.29270023107528687, -0.9214779138565063, -1.1190621028012075, 1696621404995728985, 
0.2982398271560669, -0.9324796199798584, -1.0751934742721243, 1696621405037554519, 
0.3058466613292694, -0.9455642104148865, -1.0242943296579554, 1696621405087556454, 
0.3138839602470398, -0.9580156207084656, -0.9730947662334248, 1696621405137476650, 
0.32208383083343506, -0.9696285724639893, -0.9238858402505284, 1696621405185625787, 
0.3310569226741791, -0.9811452627182007, -0.8732668511566382, 1696621405234622771, 
0.3435249626636505, -0.9951269626617432, -0.8102988534618368, 1696621405297892492, 
0.3533577024936676, -1.0049982070922852, -0.7633592081708308, 1696621405344543648, 
0.3642248213291168, -1.0145773887634277, -0.7131444386125383, 1696621405394715475, 
0.37417447566986084, -1.0228793621063232, -0.6694406832689169, 1696621405437560382, 
0.3860255777835846, -1.0317392349243164, -0.6188585193874525, 1696621405487536057, 
0.39841219782829285, -1.039889931678772, -0.5700472840767064, 1696621405537480833, 
0.4108392894268036, -1.0475285053253174, -0.5192132751064348, 1696621405588632110, 
0.4230160117149353, -1.0541143417358398, -0.4737212190274089, 1696621405634618902, 
0.4349769055843353, -1.0598058700561523, -0.43026690713583204, 1696621405677544901, 
0.4540547728538513, -1.0677467584609985, -0.3581535479253833, 1696621405748552597, 
0.46218642592430115, -1.0705221891403198, -0.3280710126134333, 1696621405777568275, 
0.4788691997528076, -1.0758155584335327, -0.26663324970085184, 1696621405837565400, 
0.4930998384952545, -1.0793503522872925, -0.21705655123945916, 1696621405887536783, 
0.5077871680259705, -1.0823332071304321, -0.16713399671344462, 1696621405937484460, 
0.522508978843689, -1.0844019651412964, -0.11478883665179784, 1696621405988647065, 
0.5359402894973755, -1.0857080221176147, -0.06857770149676058, 1696621406033523328, 
0.5490050315856934, -1.0861926078796387, -0.025207679871758464, 1696621406077559989, 
0.569814145565033, -1.0859135389328003, 0.04336095775038378, 1696621406147550383, 
0.5831267237663269, -1.0850571393966675, 0.08953243564476207, 1696621406193667627, 
0.596182107925415, -1.083566427230835, 0.13404685359906485, 1696621406237566786, 
0.6110056042671204, -1.0814303159713745, 0.18452015028445476, 1696621406287597017, 
0.6256518363952637, -1.0782209634780884, 0.23361198986929874, 1696621406337488391, 
0.6397458910942078, -1.0744794607162476, 0.2844595065553128, 1696621406387637204, 
0.652615487575531, -1.0703871250152588, 0.331115826990381, 1696621406433490423, 
0.6650317311286926, -1.0660638809204102, 0.3760390364210689, 1696621406477861898, 
0.6843565702438354, -1.057698130607605, 0.4443690830530803, 1696621406547559920, 
0.6976839303970337, -1.05087149143219, 0.49601995921813496, 1696621406598575588, 
0.7075738310813904, -1.045060157775879, 0.5373140835880879, 1696621406637572671, 
0.7202348709106445, -1.0369693040847778, 0.5882190633233877, 1696621406687560004, 
0.7325624823570251, -1.028501033782959, 0.637116097044626, 1696621406737496147, 
0.7442534565925598, -1.019297480583191, 0.6857849287251466, 1696621406787556901, 
0.7554637789726257, -1.0097953081130981, 0.7371961671178977, 1696621406838987200, 
0.7638412714004517, -1.0016874074935913, 0.7767574744297374, 1696621406877560980, 
0.7784424424171448, -0.986321210861206, 0.8478013435080126, 1696621406947686356, 
0.7877444624900818, -0.9749782681465149, 0.8986409286252834, 1696621406997550819, 
0.7951039671897888, -0.9654915928840637, 0.9408674812122095, 1696621407037633040, 
0.803551435470581, -0.9533355236053467, 0.9911334904051882, 1696621407087548876, 
0.8113610148429871, -0.9406566023826599, 1.040126573233707, 1696621407137497412, 
0.8185570240020752, -0.9276239275932312, 1.0908414974618457, 1696621407187560155, 
0.824881374835968, -0.914337158203125, 1.1435017997387322, 1696621407237171371, 
0.8296657204627991, -0.9034405946731567, 1.1840277070938223, 1696621407277594414, 
0.8368895649909973, -0.8839820027351379, 1.2531919277911987, 1696621407347566992, 
0.8413280844688416, -0.8697224259376526, 1.3039429363351036, 1696621407398686261, 
0.844129741191864, -0.8583372831344604, 1.3440379814879335, 1696621407437564191, 
0.8472104072570801, -0.8436758518218994, 1.3958814359137706, 1696621407487588728, 
0.8496303558349609, -0.8288789391517639, 1.4459044967169563, 1696621407537500178, 
0.851053774356842, -0.8141914010047913, 1.4955413527485841, 1696621407587582246, 
0.8518110513687134, -0.7995976209640503, 1.5461588889846205, 1696621407637805416, 
0.8519158959388733, -0.78787761926651, 1.5855101230340316, 1696621407677606297, 
0.8508808612823486, -0.7670711278915405, 1.6563909939139168, 1696621407747562882, 
0.8492735624313354, -0.7521925568580627, 1.707668629827872, 1696621407797754857, 
0.8474188446998596, -0.7402766942977905, 1.7500960998838018, 1696621407838765533, 
0.8444179892539978, -0.725911557674408, 1.7999105044674621, 1696621407887731725, 
0.840839147567749, -0.7115408182144165, 1.8491699088578435, 1696621407937670950, 
0.8364719748497009, -0.6973844170570374, 1.8981866255902669, 1696621407987992916, 
0.8314741849899292, -0.6842727661132812, 1.9438037931495125, 1696621408032988271, 
0.8257316946983337, -0.6702427268028259, 1.9948389025097644, 1696621408082947004, 
0.8175523281097412, -0.6540670394897461, 2.0553002409956953, 1696621408142995460, 
0.8101984262466431, -0.6408500075340271, 2.1041222924942873, 1696621408192191185, 
0.8024933338165283, -0.6282562017440796, 2.153760205673109, 1696621408243981503, 
0.7945140600204468, -0.6166418790817261, 2.201019876580339, 1696621408289796831, 
0.786661684513092, -0.6064065098762512, 2.2452469163187505, 1696621408332682388, 
0.7768912315368652, -0.5950376391410828, 2.2968082064787274, 1696621408382992967, 
0.7668827772140503, -0.5843009948730469, 2.349006783916706, 1696621408432973497, 
0.7563332915306091, -0.5739549994468689, 2.400091648527281, 1696621408482286275, 
0.7427541017532349, -0.5622910857200623, 2.4592036753374256, 1696621408542913204, 
0.7298473119735718, -0.5522927641868591, 2.512582815254514, 1696621408597161172, 
0.7202933430671692, -0.5456710457801819, 2.5524215408805695, 1696621408637797040, 
0.7101948261260986, -0.5391815900802612, 2.5940837147546505, 1696621408677714073, 
0.6947712302207947, -0.5302722454071045, 2.6559124117166317, 1696621408737913053, 
0.6812222599983215, -0.5237008333206177, 2.704249343668861, 1696621408787695928, 
0.6675373911857605, -0.5177496075630188, 2.752821896403244, 1696621408838007888, 
0.6567272543907166, -0.5134046673774719, 2.7937106467645103, 1696621408877411906, 
0.6367759108543396, -0.5070528388023376, 2.866197828148798, 1696621408947563428, 
0.6225603818893433, -0.5032250881195068, 2.9168660701545663, 1696621408997567867, 
0.610788106918335, -0.50080406665802, 2.9569487681336315, 1696621409037569693, 
0.5966911911964417, -0.4986695945262909, 3.007178783179485, 1696621409087566420, 
0.5821852087974548, -0.4971204400062561, 3.0574805611804834, 1696621409137526709, 
0.5673770308494568, -0.4963936507701874, 3.106996063795015, 1696621409187870285, 
0.5524637699127197, -0.49632057547569275, -3.125509500997904, 1696621409237660516, 
0.5404086709022522, -0.49669355154037476, -3.0844669326066163, 1696621409277263775, 
0.5198157429695129, -0.4987308979034424, -3.014290336263449, 1696621409347567511, 
0.5050559043884277, -0.5009739398956299, -2.964294433678608, 1696621409397606030, 
0.493765264749527, -0.5033504366874695, -2.9244894879563383, 1696621409437633286, 
0.4793247580528259, -0.5066627860069275, -2.872060519305878, 1696621409488616284, 
0.4647413492202759, -0.5109896659851074, -2.8211109097321323, 1696621409537462533, 
0.4505585730075836, -0.516016960144043, -2.771334197700449, 1696621409587877867, 
0.43700045347213745, -0.5216633081436157, -2.7213952368397774, 1696621409637643263, 
0.42645660042762756, -0.5266569256782532, -2.6811792795681346, 1696621409677020833, 
0.4083709120750427, -0.5365183353424072, -2.6108700597568455, 1696621409747586425, 
